school_name,mainlevel_code,Longitude,Latitude
SAFARI HOUSE PRESCHOOL BISHAN,PRESCHOOL,103.840907484638,1.34884335934228
SAFARI HOUSE PRESCHOOL BT BATOK,PRESCHOOL,103.746847120427,1.36650698454331
SAFARI HOUSE PRESCHOOL BT TIMAH,PRESCHOOL,103.775854163937,1.34332078891647
SAFARI HOUSE PRESCHOOL JURONG,PRESCHOOL,103.746960564488,1.32969046247296
SAFARI HOUSE PRESCHOOL JW,PRESCHOOL,103.693768903089,1.33841806131035
Safari House Preschool Khatib,PRESCHOOL,103.831102370072,1.41470891444863
SAFARI HOUSE PRESCHOOL LAKESIDE,PRESCHOOL,103.724619109274,1.34594578286337
SAFARI HOUSE PRESCHOOL RIVER VALLEY,PRESCHOOL,103.830656869227,1.29612889550707
SAFARI HOUSE PRESCHOOL SENGKANG,PRESCHOOL,103.875132780554,1.39638961028195
SAFARI HOUSE PRESCHOOL TAMPINES,PRESCHOOL,103.964089960717,1.3428284863339
SAFARI HOUSE PRESCHOOL THOMSON,PRESCHOOL,103.828358411457,1.38353412268198
SAFARI HOUSE PRESCHOOL TOA PAYOH,PRESCHOOL,103.847030251616,1.33221204519596
SAFARI HOUSE PRESCHOOL WOODLANDS,PRESCHOOL,103.802721060087,1.43475840112514
SAFARI HOUSE PRESCHOOL YISHUN,PRESCHOOL,103.843119060005,1.43829537553929
SAIL PLAYHOUSE PTE LTD,PRESCHOOL,103.817216049957,1.44252597177773
SAINT ELMO'S CHILD CARE,PRESCHOOL,103.880924408199,1.37607145261896
SAM'S EARLY LEARNING CENTRE PTE LTD,PRESCHOOL,103.828018554224,1.29544467511522
SCHOOL HOUSE BYTHEGARDEN @ HOUGANG PTE. LTD.,PRESCHOOL,103.889428378271,1.35885664432174
Schoolhouse By The Bay @ Hillview,PRESCHOOL,103.764266389757,1.36196724402422
SCHOOLHOUSE BY THE BAY PTE. LTD.,PRESCHOOL,103.884748931358,1.30059117423726
SDM – ICHIBAN PRESCHOOL PTE LTD,PRESCHOOL,103.692497401393,1.3375339437812
SDM Childcare Centre (Bartley) Pte Ltd,PRESCHOOL,103.882214225147,1.34304827886658
SDM Childcare Centre (Jurong East) Pte Ltd,PRESCHOOL,103.748074843016,1.33225989873967
SDM CHILDCARE CENTRE PTE. LTD.,PRESCHOOL,103.848662285969,1.34891429261922
SDM CHILDCARE CENTRE PTE. LTD.,PRESCHOOL,103.745514693708,1.37696616495446
SDM-MORIAH PRESCHOOL (FLORA VISTA) PTE LTD,PRESCHOOL,103.850468734604,1.39127591353785
SDM-MORIAH PRESCHOOL (GREENWICH) PTE LTD,PRESCHOOL,103.869135982891,1.38739538001147
SEEDLINGS MONTESSORI ALEXANDRA PTE LTD,PRESCHOOL,103.81095896399,1.2927033928985
SEEDS LEARNING PLACE @ TIDES PTE LTD,PRESCHOOL,103.906918879925,1.30756130229714
SEVENTH-DAY ADVENTIST CONFERENCE (SINGAPORE) - ADVENTIST SCHOOLHOUSE,PRESCHOOL,103.73811851831,1.33557404138971
SGM LITTLE KIDZ @ RIVERVALE,PRESCHOOL,103.90480863136,1.39522160729407
SGM MURNI,PRESCHOOL,103.946078785643,1.35911451891884
SHAWS CDLC @ BRADDELL HEIGHTS PTE LTD,PRESCHOOL,103.863051187593,1.34714586588386
SHAWS CDLC @ KATONG PRIVATE LIMITED,PRESCHOOL,103.895203963923,1.30591012646786
SHAWS CDLC @ MOUNTBATTEN PTE LTD,PRESCHOOL,103.899477736525,1.30327610425702
SHAWS CDLC @ MOUNTBATTEN PTE. LTD.,PRESCHOOL,103.897062944941,1.30307262527125
SHAWS CDLC @LORONG CHUAN PTE. LTD,PRESCHOOL,103.859305481252,1.35459824097405
SHEFFIELD KIDSWORLD (CCK) PTE. LTD.,PRESCHOOL,103.741651463248,1.38489826820126
SHEFFIELD KIDSWORLD (SK) PTE. LTD.,PRESCHOOL,103.903078601119,1.38934560872141
SHEFFIELD KIDSWORLD (ST ANNE) PTE. LTD.,PRESCHOOL,103.902958687328,1.39104686012563
SHEFFIELD KIDSWORLD (WLDS) PTE. LTD.,PRESCHOOL,103.799396942969,1.43551868047208
Shooting Star Preschool Pte Ltd,PRESCHOOL,103.838727573677,1.35011505351761
Silk Education Pte. Ltd.,PRESCHOOL,103.891448197871,1.35881640634279
SKOOL4KIDZ CENTRE,PRESCHOOL,103.923248609402,1.32799793742197
SKOOL4KIDZ CENTRE,PRESCHOOL,103.938908842003,1.35835089265567
SKOOL4KIDZ CENTRE,PRESCHOOL,103.929363840643,1.35126411242401
SKOOL4KIDZ CENTRE,PRESCHOOL,103.772131628915,1.44150531902314
SKOOL4KIDZ CENTRE,PRESCHOOL,103.800850690879,1.43497476768739
SKOOL4KIDZ CENTRE,PRESCHOOL,103.803035451222,1.44817394122075
SKOOL4KIDZ CENTRE,PRESCHOOL,103.898017945804,1.40826187606145
SKOOL4KIDZ CENTRE,PRESCHOOL,103.911613296286,1.40667671656242
SKOOL4KIDZ CENTRE,PRESCHOOL,103.816263884342,1.44436832452035
SKOOL4KIDZ CENTRE,PRESCHOOL,103.841250669145,1.41481826847479
SKOOL4KIDZ CENTRE,PRESCHOOL,103.848563751495,1.42141169651813
SKOOL4KIDZ CENTRE,PRESCHOOL,103.8454824728,1.42425474366064
SKOOL4KIDZ CENTRE,PRESCHOOL,103.88908005905,1.39753869565539
SKOOL4KIDZ CENTRE,PRESCHOOL,103.887278034544,1.3983768534095
SKOOL4KIDZ CENTRE,PRESCHOOL,103.759118579027,1.38743453650065
Skool4Kidz Centre,PRESCHOOL,103.830859961037,1.45139998347784
Skool4Kidz Centre,PRESCHOOL,103.872849754771,1.39058630714058
SKOOL4KIDZ CENTRE,PRESCHOOL,103.902672019632,1.41758013526411
SKOOL4KIDZ CENTRE (DS),PRESCHOOL,103.833925662064,1.4451488828565
SMALL WONDER PRESCHOOL,PRESCHOOL,103.933705056754,1.36546055622582
SMART BERRIIS @ WEST COAST PTE LTD,PRESCHOOL,103.764535892231,1.30507842047598
SMART KIDS EDUCARE LLP,PRESCHOOL,103.875495648416,1.38187100188176
SMARTZ PLAYHOUSE PTE. LTD.,PRESCHOOL,103.941904400297,1.3178913765775
SMI BERRIIS PRESCHOOL @JURONG WEST PTE LTD,PRESCHOOL,103.687842206162,1.3403441188413
SMI BERRIIS PRESCHOOL PTE. LTD.,PRESCHOOL,103.747100339309,1.39957665132933
SMI PRESCHOOL PTE. LTD.,PRESCHOOL,103.747247318469,1.32008313772392
SMILING STAR EDUHUB PTE LTD,PRESCHOOL,103.813838480988,1.44454639308295
Smiling Star Jurong West Pte Ltd,PRESCHOOL,103.698395945909,1.34279238980057
SMILING STAR SINGAPORE PTE. LTD,PRESCHOOL,103.77055880601,1.37645074924611
SPRING BRAINY KIDZ (BUKIT BATOK) PTE LTD,PRESCHOOL,103.746409176593,1.3440935773583
SPRING BRAINY KIDZ (POTONG PASIR) PTE. LTD.,PRESCHOOL,103.863599517298,1.33605593904761
SPRING BRAINY KIDZ (SIMS) PTE LTD,PRESCHOOL,103.881336906737,1.31826223676275
SPRING BRAINY KIDZ GROUP PTE. LTD.,PRESCHOOL,103.901929741512,1.32987218973972
SPRING BRAINY KIDZ PTE. LTD.,PRESCHOOL,103.827449415493,1.42615724781637
SPRING BUDS LEARNING CAMPUS PTE LTD,PRESCHOOL,103.828389965464,1.45026233424213
SPRING BUDS LEARNING PLACE PTE LTD,PRESCHOOL,103.836157803412,1.4562514164366
ST JOSEPH'S HOME INFANT AND CHILDCARE,PRESCHOOL,103.708190855598,1.3499016032929
ST. GERARD'S SCHOOL LLP,PRESCHOOL,103.880481033646,1.30802739309345
STAR LEARNERS @ ANG MO KIO PTE. LTD.,PRESCHOOL,103.848386745133,1.36559244243234
STAR LEARNERS @ BEDOK PTE. LTD.,PRESCHOOL,103.939855384359,1.32422492191857
STAR LEARNERS @ BISHAN CENTRAL PTE. LTD.,PRESCHOOL,103.849691988212,1.34888843913816
STAR LEARNERS @ BISHAN PTE. LTD.,PRESCHOOL,103.848880432156,1.34755266659627
STAR LEARNERS @ BOON KENG PTE. LTD.,PRESCHOOL,103.860397467122,1.31629995392767
STAR LEARNERS @ BUKIT BATOK PTE. LTD.,PRESCHOOL,103.754998123525,1.35149318557995
STAR LEARNERS @ BUKIT MERAH PTE. LTD.,PRESCHOOL,103.827723718258,1.27881989838495
STAR LEARNERS @ BUKIT PANJANG PTE LTD,PRESCHOOL,103.766165405087,1.38633598828124
STAR LEARNERS @ CCK CENTRAL PTE LTD,PRESCHOOL,103.746367295709,1.38065374266396
STAR LEARNERS @ CCK SPORTS CENTRE PTE. LTD.,PRESCHOOL,103.74792070975,1.39066617023505
STAR LEARNERS @ CHANGI SIMEI PTE. LTD.,PRESCHOOL,103.950437529443,1.34384909582691
Star Learners @ Elias Pte Ltd,PRESCHOOL,103.947808125762,1.38113912057694
STAR LEARNERS @ GAMBAS PTE LTD,PRESCHOOL,103.812740482752,1.44477273561017
STAR LEARNERS @ HOUGANG CENTRAL PTE LTD,PRESCHOOL,103.893822116082,1.3764722095517
STAR LEARNERS @ HOUGANG PTE LTD,PRESCHOOL,103.898290771477,1.37120169855088
STAR LEARNERS @ JURONG PTE. LTD.,PRESCHOOL,103.753538117231,1.32749326771441
STAR LEARNERS @ JURONG WEST PTE LTD,PRESCHOOL,103.696684594426,1.35014247267864
STAR LEARNERS @ NORTH EAST PTE. LTD.,PRESCHOOL,103.885784248377,1.39550157613933
STAR LEARNERS @ ONE-NORTH PTE LTD,PRESCHOOL,103.787502523586,1.29569040996158
STAR LEARNERS @ PASIR RIS PTE. LTD.,PRESCHOOL,103.942370234285,1.38234532725048
STAR LEARNERS @ RIVERVALE PTE LTD,PRESCHOOL,103.902400193046,1.39282417330858
STAR LEARNERS @ SEMBAWANG PTE. LTD.,PRESCHOOL,103.824597533283,1.4394269206427
STAR LEARNERS @ SEMBAWANG WAY PTE. LTD.,PRESCHOOL,103.818641132796,1.44956647883502
STAR LEARNERS @ SENGKANG PTE. LTD.,PRESCHOOL,103.897031079978,1.38199702773311
Early Years Montessori,PRESCHOOL,103.766715020331,1.32578167482033
SWEETLANDS CHILDCARE WOODLANDS 886C PTE. LTD.,PRESCHOOL,103.794135765843,1.43773145405962
SWEETLANDS CHILDCARE WOODLANDS 896B PTE. LTD.,PRESCHOOL,103.792568796656,1.43692442217175
SWEETLANDS CHILDCARE YISHUN 458 PTE. LTD.,PRESCHOOL,103.846141809457,1.4206677598892
THE CHILDREN'S PLACE PTE LTD,PRESCHOOL,103.809602449225,1.29837202200295
The Elite Baby,PRESCHOOL,103.804760539464,1.43502365311575
THE GARDEN HOUSE PRESCHOOL PTE. LTD.,PRESCHOOL,103.780764231725,1.34639234400865
The Gardner Preschool,PRESCHOOL,103.91055724291,1.31182050214657
THE GLITTER RAINBOW SKOOL PTE. LTD.,PRESCHOOL,103.843001216659,1.43625253228149
THE KIDS’ INN JOOCHIAT PTE LTD,PRESCHOOL,103.898749499614,1.31413666318797
THE KIDZ ZONE PTE LTD,PRESCHOOL,103.841485795686,1.27692022953537
THE LITTLE CHAMPIONS (TLC) PTE. LTD.,PRESCHOOL,103.881336906737,1.31826223676275
THE LITTLE SKOOL- HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.953599086806,1.37714073427961
The Little Skool- House International Pte Ltd,PRESCHOOL,103.744636423955,1.33590457478914
The Little Skool-House At Ngee Ann Polytechnic,PRESCHOOL,103.771562462036,1.3327625965271
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.768997548033,1.30139110277467
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.790606826817,1.30541906396947
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.881270810334,1.30746518260302
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.942688323967,1.35316637460491
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.941870868065,1.35229015907254
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.928839989349,1.34793947802841
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.84907916594,1.28504649780423
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.825340815259,1.29102790931725
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.799444846205,1.28812220146621
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.789211186001,1.31200940949361
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.839419161507,1.3336652631755
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.837853672353,1.42387759833179
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.844039892231,1.41103598474065
PCF Sparkletots Preschool @ Nee Soon South Blk 875 (DS),PRESCHOOL,103.836287026877,1.41476320802964
PCF Sparkletots Preschool @ Pasir Ris Central Blk 426 (DS),PRESCHOOL,103.955787850586,1.36995839383355
PCF Sparkletots Preschool @ Pasir Ris East Blk 216 (KN),PRESCHOOL,103.960913199419,1.3690227693118
PCF Sparkletots Preschool @ Pasir Ris West Blk 517 (KN),PRESCHOOL,103.943850338073,1.37468100572044
PCF Sparkletots Preschool @ Paya Lebar Blk 125 (KN),PRESCHOOL,103.886491577012,1.35240982845811
PCF Sparkletots Preschool @ Paya Lebar Blk 23 (KN),PRESCHOOL,103.890727960773,1.36486665879922
PCF Sparkletots Preschool @ Pioneer Blk 642 (KN),PRESCHOOL,103.69583983146,1.3403698923767
PCF Sparkletots Preschool @ Pioneer Blk 654B (KN),PRESCHOOL,103.697939901767,1.33616114832902
PCF Sparkletots Preschool @ Pioneer Blk 662B (KN),PRESCHOOL,103.703388252733,1.33701948788654
PCF Sparkletots Preschool @ Pioneer Blk 665A (KN),PRESCHOOL,103.703124311416,1.34009319102826
PCF Sparkletots Preschool @ Potong Pasir Blk 14 (KN),PRESCHOOL,103.879853833031,1.33607364321632
PCF Sparkletots Preschool @ Potong Pasir Blk 143 (DS),PRESCHOOL,103.866168853054,1.33290760445287
PCF Sparkletots Preschool @ Punggol Coast Blk 303A (DS),PRESCHOOL,103.905762209088,1.40377788424828
PCF Sparkletots Preschool @ Punggol Coast Blk 676B (DS),PRESCHOOL,103.910209757484,1.40489140406515
PCF Sparkletots Preschool @ Punggol Shore Blk 105D (KN),PRESCHOOL,103.905229593297,1.39717529961829
PCF Sparkletots Preschool @ Punggol Shore Blk 174D (KN),PRESCHOOL,103.909987381971,1.39749399509674
PCF Sparkletots Preschool @ Punggol Shore Blk 663A (DS),PRESCHOOL,103.917080044177,1.40024347462967
PCF Sparkletots Preschool @ Punggol West Blk 271A (KN),PRESCHOOL,103.900318869469,1.40374539187196
PCF Sparkletots Preschool @ Punggol West Blk 308B (DS),PRESCHOOL,103.898878690366,1.40776677168871
PCF Sparkletots Preschool @ Queenstown Blk 3 (KN),PRESCHOOL,103.807000522532,1.28713355018092
PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (DS),PRESCHOOL,103.82253585182,1.27790984186905
PCF Sparkletots Preschool @ Radin Mas Blk 70A (KN),PRESCHOOL,103.816912472814,1.28700658590108
PCF Sparkletots Preschool @ Sembawang Central Blk 309 (KN),PRESCHOOL,103.821562413468,1.44675733629482
PCF Sparkletots Preschool @ Sembawang West Blk 730 (KN),PRESCHOOL,103.797703852283,1.44250943653375
Edelweiss Kindergarten Sembawang Presbyterian Church,PRESCHOOL,103.825619958856,1.441244338229
Elite Learning Kindergarten Pte Ltd,PRESCHOOL,103.697497316312,1.34435136562996
En-Naeem Mosque Kindergarten,PRESCHOOL,103.892551076247,1.36092931254353
Etonhouse International Research Preschool,PRESCHOOL,103.888926442678,1.30277935295747
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,103.835685480485,1.28416470475142
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,PRESCHOOL,103.852428737102,1.28228765733052
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,PRESCHOOL,103.783228728956,1.44627224974557
THE MORAL CHILDCARE CENTRE,PRESCHOOL,103.746557318982,1.3632663057739
THE MORAL CHILDCARE CENTRE,PRESCHOOL,103.872968181897,1.34718612181813
THE ORANGE ACADEMY (TAMPINES) PTE LTD,PRESCHOOL,103.943727696927,1.3522780323167
THE ORANGE ACADEMY (YISHUN) PTE LTD,PRESCHOOL,103.836092102185,1.42803584532257
THE ORANGE ACADEMY PTE. LTD.,PRESCHOOL,103.828004847991,1.28630852981462
THE ORANGE TREE (CCK) PTE. LTD.,PRESCHOOL,103.759181110128,1.37929846459518
THE ORANGE TREE (SIMEI) PTE. LTD.,PRESCHOOL,103.904289530347,1.33292200929789
THE PREPARATORY PLACE,PRESCHOOL,103.824251361955,1.31413860735998
THE SPARK PLAYHOUSE PTE. LTD.,PRESCHOOL,103.896187669303,1.37363948373233
THE SUNBIRD CHILD DEVELOPMENT CENTRE PTE LTD,PRESCHOOL,103.906017778363,1.38661552767526
Thinkkidz,PRESCHOOL,103.8447164058,1.38654032627489
TINKERLAND PRIVATE LIMITED,PRESCHOOL,103.946416984231,1.33406874352699
TODDLERS' COTTAGE,PRESCHOOL,103.887363067673,1.32000040191606
TOTS N TOYS PTE LTD,PRESCHOOL,103.754854446783,1.3282024922618
TOTS TOWN PRESCHOOL @ SEMBAWANG,PRESCHOOL,103.815078843106,1.45207233218002
TOUCH Community Services Limited,PRESCHOOL,103.767487978593,1.31516227669187
TOUCH Community Services Limited,PRESCHOOL,103.885941025059,1.37067733517754
TREHAUS SCHOOL,PRESCHOOL,103.849834212162,1.29114627294634
TWINKLE CHILD CARE AND DEVELOPMENT CENTRE,PRESCHOOL,103.774079417012,1.34417618958994
TWINKLEKIDZ @ BENDEMEER PTE. LTD.,PRESCHOOL,103.863109198906,1.31691578152866
TWINKLEKIDZ ACADEMY PTE. LTD.,PRESCHOOL,103.921350493799,1.31978185150438
Twinklekidz International Schoolhouse Pte Ltd,PRESCHOOL,103.965411910055,1.33360158535414
TWINKLEKIDZ PLAYHOUSE PTE. LTD.,PRESCHOOL,103.848494463856,1.33735130408154
TZU CHI GREAT LOVE PRESCHOOL,PRESCHOOL,103.828642668358,1.42957075468771
Tzu Chi Great Love PreSchool (Toa Payoh),PRESCHOOL,103.844830875826,1.3353827124599
UNITED WORLD PRESCHOOL PTE. LTD.,PRESCHOOL,103.905043934283,1.30522305583341
URBAN KIDS CHILDCARE PTE LTD,PRESCHOOL,103.812740482752,1.44477273561017
VICTORIA MONTESSORI SCHOOLHOUSE PTE. LTD.,PRESCHOOL,103.934010232914,1.34873284070198
WAT PATTHAR EDUCARE CENTRE,PRESCHOOL,103.797798852702,1.43619845621521
WCHESTER PRESCHOOLERS PTE LTD,PRESCHOOL,103.815244593194,1.29602158963435
WHARTON EASTCOAST PTE. LTD.,PRESCHOOL,103.953844654812,1.31975534851148
WHARTON PRESCHOOL PTE. LTD.,PRESCHOOL,103.8706473035,1.37598330742513
White Lodge Preschool GPR,PRESCHOOL,103.944841453212,1.32489039646075
WHITE LODGE PRESCHOOL RIVER VALLEY PTE LTD,PRESCHOOL,103.842049638041,1.2945696546836
White Lodge Preschool Toa Payoh,PRESCHOOL,103.852334203872,1.33322099118359
"WHITE LODGE, UPPER EAST COAST PTE LTD",PRESCHOOL,103.97165729174,1.36495701081144
WHIZ KIDS MONTESSORI @HOUGANG PTE LTD,PRESCHOOL,103.890340425487,1.37747961874659
WHIZ KIDS MONTESSORI PTE. LTD.,PRESCHOOL,103.905723022319,1.3870961073518
WHIZLAND MONTESSORI PTE. LTD.,PRESCHOOL,103.757250629445,1.37841033558765
WHOLE CHILD NURTURE CENTRE,PRESCHOOL,103.878281443819,1.39458975569662
Wisdom Star Preschool @Le Quest Pte Ltd,PRESCHOOL,103.74159432809,1.35582936389879
Worldly-Wise International Preschool,PRESCHOOL,103.848460937251,1.32902614586587
YASMINE @ FRANKEL EARLY LEARNING CENTRE,PRESCHOOL,103.925809538427,1.32592163825945
YAY! SG PTE. LTD.,PRESCHOOL,103.875741656998,1.34580614888774
YMCA CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.776526810325,1.43397496852078
YMCA CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.768982945102,1.38758896509437
YMCA Child Development Centre (Toa Payoh),PRESCHOOL,103.853894103904,1.33656758841118
YMCA CHILD DEVELOPMENT CENTRE-BUKIT BATOK,PRESCHOOL,103.752597909225,1.34848614747866
YOUNG MINDS CHILDCARE CENTRE PTE. LTD.,PRESCHOOL,103.776361761717,1.43150896540184
YUQUAN PRESCHOOL @GUILLEMARD,PRESCHOOL,103.880481033646,1.30802739309345
YWCA ANG MO KIO CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.850191399732,1.37274887000172
YWCA BEDOK SOUTH CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.933398628153,1.32386399993647
YWCA BISHAN CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.852452069262,1.34976131502007
YWCA BUKIT GOMBAK CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.750409722496,1.35628923706621
YWCA MARINE DRIVE CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.909735944256,1.30393796392412
YWCA MCNAIR ROAD CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.856094950477,1.31861240050009
YWCA OUTRAM CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.835373176897,1.28526148713328
YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.961300171133,1.36771507000503
YWCA WEST COAST CHILD DEVELOPMENT CENTRE,PRESCHOOL,103.760796124556,1.31083087657851
ZEE JUNIORS,PRESCHOOL,103.899035308238,1.30923726663456
Zee Learning Cove Pte Ltd,PRESCHOOL,103.761410142163,1.30868319084018
ZEE PLAYHOUSE PTE LTD,PRESCHOOL,103.836319587412,1.31514831823003
ZEE SCHOOLHOUSE PTE LTD,PRESCHOOL,103.893018137345,1.30759967679052
Kidya Childcare Pte Ltd,PRESCHOOL,103.91055724291,1.31182050214657
PCF Sparkletots Preschool @ Teck Ghee Blk 227 (EY),PRESCHOOL,103.840273947976,1.3687783806694
Brighton Montessori @ Harbourfront,PRESCHOOL,103.818732565555,1.26206336420704
LITTLE MOPPETS @ GAMBAS PTE. LTD.,PRESCHOOL,103.812740482752,1.44477273561017
E-Bridge Pre-School Pte Ltd,PRESCHOOL,103.929501136023,1.35291998230194
Nanyang Children School,PRESCHOOL,103.808207365852,1.2736347666166
PCF Sparkletots Preschool @ Bishan East-Thomson Blk 197 (KN,PRESCHOOL,103.850673738514,1.34909907233261
PCF Sparkletots Preschool @ Bukit Timah Blk 312B (DS,PRESCHOOL,103.764454610814,1.31965595018251
PCF Sparkletots Preschool @ Hong Kah North Blk 446 (DS,PRESCHOOL,103.739086387409,1.35017338232674
PCF Sparkletots Preschool @ Joo Chiat Blk 15 (DS,PRESCHOOL,103.907430588907,1.312546112412
PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (DS,PRESCHOOL,103.82253585182,1.27790984186905
PCF Sparkletots Preschool @ Tanjong Pagar-Tiong Bahru Blk 1E (KN,PRESCHOOL,103.841156141356,1.27662167527505
PCF Sparkletots Preschool @ Toa Payoh Central Blk 157 (KN,PRESCHOOL,103.845452865271,1.33220626015223
PCF Sparkletots Preschool @ Toa Payoh West-Balestier Blk 131 (DS,PRESCHOOL,103.843250727572,1.33796172734574
PCF SPARKLETOTS PRESCHOOL@KOLAM AYER BLK 8 (DS,PRESCHOOL,103.870430264756,1.31298449250121
Pibos Garden Preschool,PRESCHOOL,103.814591501738,1.32364384768629
Quayside Isle Preparatory School,PRESCHOOL,103.84192109147,1.2477586231673
Zulfa Kindergarten,PRESCHOOL,103.697479926063,1.34300945615067
3House Kindergarten (Tampines),PRESCHOOL,103.931119234309,1.34922500248819
ACES Montessori Kidz Kindergarten,PRESCHOOL,103.959198004761,1.36858702944231
Adventure Tree Preschool,PRESCHOOL,103.894821376758,1.29851422417093
Agape Montessori House Kindergarten,PRESCHOOL,103.832183441332,1.37837963785981
Al - Amin Preschool (Pasir Ris),PRESCHOOL,103.946510452453,1.3727690553365
Al - Ansar Mosque Kindergarten,PRESCHOOL,103.926353888519,1.32698961847406
Al - Iman Mosque Kindergarten,PRESCHOOL,103.772732871604,1.37814088256746
Al - Istighfar Mosque Kindergarten,PRESCHOOL,103.964110389053,1.37099780289622
Al - Istiqamah Mosque Kindergarten,PRESCHOOL,103.87562664331,1.36920170010691
Al - Khair Mosque Kindergarten,PRESCHOOL,103.749937140946,1.38261285145337
Al - Mukminin Mosque Kindergarten,PRESCHOOL,103.741421886454,1.33921643619988
Al - Muttaqin Mosque Kindergarten,PRESCHOOL,103.84590479448,1.37052179738256
Al-Amin Preschool,PRESCHOOL,103.953547637361,1.36300823583218
Al-Nasry @ Jurong West Kindergarten,PRESCHOOL,103.699193661791,1.34729336126159
Al-Nasry @ Sengkang South,PRESCHOOL,103.890373634981,1.37880333068027
An - Nur Mosque Kindergarten,PRESCHOOL,103.771877537242,1.44072762760387
Ang Mo Kio Methodist Church Kindergarten,PRESCHOOL,103.835333631377,1.36711199290138
Ar - Raudhah Mosque Kindergarten,PRESCHOOL,103.756001923347,1.35166029008021
Assyakirin Mosque Kindergarten,PRESCHOOL,103.719566219994,1.33544839679201
Banyan Tree Education @ AMK PTE. LTD.,PRESCHOOL,103.875389836619,1.37792345234586
Barker Road Methodist Church Kindergarten,PRESCHOOL,103.8344894946,1.31918221398828
Bedok Methodist Preschool,PRESCHOOL,103.95394521227,1.32375594182422
Bello Bambini Montessori Pte Ltd,PRESCHOOL,103.840907484638,1.34884335934228
Bethany Kindergarten,PRESCHOOL,103.881861644979,1.34425557500804
Bethel Kinderlites,PRESCHOOL,103.88667279475,1.32176642868488
Bethesda (Ang Mo Kio) Kindergarten,PRESCHOOL,103.83730702166,1.3746831400499
Bethesda (Bedok-Tampines) Kindergarten,PRESCHOOL,103.934743789896,1.33121916051238
Bethesda (Bukit Arang) Kindergarten,PRESCHOOL,103.867434210227,1.34944975482864
Bethesda (Depot Walk) Kindergarten,PRESCHOOL,103.814161010439,1.28188712349473
Bethesda (Katong) Kindergarten,PRESCHOOL,103.918409415348,1.31680130749558
Bethesda (Pasir Ris) Kindergarten,PRESCHOOL,103.964444243625,1.36794698202428
Bethesda Chapel Kindergarten,PRESCHOOL,103.910032017265,1.32064873039785
Sunflower Preschool @ Bukit Batok Pte Ltd,PRESCHOOL,103.758897489872,1.34551239745686
SUNFLOWER PRESCHOOL @ CLEMENTI PTE. LTD.,PRESCHOOL,103.762535198813,1.31377437922959
Sunflower Preschool @ Dakota Pte Ltd,PRESCHOOL,103.885372683375,1.30886331827089
SUNFLOWER PRESCHOOL @ FRANKEL PTE LTD,PRESCHOOL,103.918712283682,1.31475090927289
SUNFLOWER PRESCHOOL @ HOUGANG (PTE. LTD.),PRESCHOOL,103.89366161203,1.37231185642959
SUNFLOWER PRESCHOOL @ HOUGANG CC (PRIVATE LIMITED),PRESCHOOL,103.892622240184,1.36475743233026
SUNFLOWER PRESCHOOL @ MINDEF PTE. LTD.,PRESCHOOL,103.814061668554,1.28025102808892
SUNFLOWER PRESCHOOL @ MINDEF PTE. LTD.,PRESCHOOL,103.748331229872,1.33102121805268
SUNFLOWER PRESCHOOL @ MINDEF PTE. LTD.,PRESCHOOL,103.760344799833,1.3692135082317
